feature,mean_importance
srv_rerror_rate,3.771886035337183e-05
same_srv_rate,0.0001777261232496028
diff_srv_rate,0.00017884368855822767
dst_host_srv_rerror_rate,0.00021408067158685228
rerror_rate,0.0002615777287315655
srv_diff_host_rate,0.0005113619622889836
serror_rate,0.0006551176751346084
srv_serror_rate,0.0008415367350505297
dst_host_same_srv_rate,0.0012210144118109353
dst_host_srv_serror_rate,0.0013071244920716289
flag,0.0029649370370997347
dst_host_diff_srv_rate,0.003577867448667555
dst_host_serror_rate,0.004401701334241743
dst_host_srv_count,0.005498104158647282
dst_host_rerror_rate,0.006557672403840453
logged_in,0.008272528150168438
count,0.03171603471085244
dst_host_count,0.0471105058350619
service,0.1275673620128403
level,0.23119316903801682
