feature,mean_importance
rerror_rate,0.00012495655695014747
srv_serror_rate,0.0005556329802132578
diff_srv_rate,0.0006260875620920783
same_srv_rate,0.001915833618291248
dst_host_srv_serror_rate,0.0020596743644619624
serror_rate,0.0026841877878042244
logged_in,0.002879767228829067
srv_diff_host_rate,0.0029619843001701344
srv_rerror_rate,0.004997467405760439
dst_host_srv_rerror_rate,0.007269900332436777
flag,0.00840938927755424
dst_host_serror_rate,0.013203328301176872
dst_host_diff_srv_rate,0.015572184107041472
dst_host_same_srv_rate,0.01700635917189461
dst_host_rerror_rate,0.040382435471636224
dst_host_srv_count,0.052801205609137036
count,0.05852780485275302
dst_host_count,0.0682121118172488
service,0.32540271420369293
