feature,mean_importance
rerror_rate,0.00022966342590852417
diff_srv_rate,0.00045915886608796224
srv_serror_rate,0.000496966452600759
serror_rate,0.0022427765461194805
dst_host_srv_serror_rate,0.003333486900174657
srv_diff_host_rate,0.003409983789522232
srv_rerror_rate,0.004477100555776716
logged_in,0.004875082280949088
same_srv_rate,0.007080241304029196
flag,0.0072694955137218575
dst_host_srv_rerror_rate,0.008316662451798127
dst_host_serror_rate,0.011131953460984587
dst_host_diff_srv_rate,0.018093413628498256
dst_host_same_srv_rate,0.02218888727648933
dst_host_rerror_rate,0.03835796169917334
dst_host_srv_count,0.060933057562184444
count,0.067576380302484
dst_host_count,0.09522070373075722
service,0.36881769418023186
