feature,shap_importance
service,2.4061499938708346
dst_host_srv_count,2.4005966422143232
count,1.9706908376987209
flag,1.62326383001157
logged_in,1.259644819055261
dst_host_count,1.2063548343008281
dst_host_serror_rate,1.0105510038667131
dst_host_same_srv_rate,0.8854039027797195
dst_host_rerror_rate,0.8694786152383595
dst_host_srv_serror_rate,0.8616633333910377
srv_serror_rate,0.8101690693987823
dst_host_diff_srv_rate,0.7887653175320423
srv_diff_host_rate,0.7453567514187821
same_srv_rate,0.6995815881620223
serror_rate,0.5639851630715103
srv_rerror_rate,0.41692488519457754
dst_host_srv_rerror_rate,0.329897501802715
diff_srv_rate,0.1465183673722858
rerror_rate,0.11300469241024892
