feature,mean_importance
srv_rerror_rate,0.00023632531800329287
serror_rate,0.00030981480843125244
dst_host_srv_rerror_rate,0.0006422469377914394
srv_diff_host_rate,0.0022826413821326816
rerror_rate,0.002311944556119885
srv_serror_rate,0.005107735564739849
dst_host_count,0.00517990446368434
dst_host_rerror_rate,0.008077568080041118
dst_host_serror_rate,0.015545101451517575
dst_host_srv_count,0.016998403330306742
dst_host_diff_srv_rate,0.01876912718917205
dst_host_srv_serror_rate,0.03158705045069361
logged_in,0.036579983769894575
diff_srv_rate,0.036699591992307726
dst_host_same_srv_rate,0.03757222474648192
same_srv_rate,0.050800308920105695
count,0.059003595476086114
service,0.10172242498397215
flag,0.1526835381311984
level,0.1814948671122758
