0,0.6097894455184928,0.6094774212286856
1,0.5413860977743585,0.5410962688114059
2,0.4839125238366264,0.4836650905430091
3,0.4348742930904586,0.4346429380813157
4,0.3930685067160606,0.39281992361504736
5,0.35763608877302644,0.3574492300255475
6,0.32522691396833675,0.32489064437411186
7,0.29725699091508656,0.2968811675060409
8,0.2724254241667005,0.27211536640395045
9,0.2509476794573687,0.25063176228385664
10,0.23212730279269767,0.23195264620716635
11,0.21576104683377761,0.2156880385222841
12,0.20073072352636667,0.20067965894359127
13,0.1869702979604429,0.18692080499653602
14,0.17458837824790133,0.17451818238834063
15,0.16322083668900061,0.16311928453645727
16,0.1536402438928496,0.15358687612197477
17,0.14476573449611932,0.1447751796395065
18,0.13640150829247585,0.13643733688927528
19,0.1284540255645428,0.12849563888739596
20,0.11013285233355662,0.11025583334083672
21,0.09716462163368184,0.09690540486860438
22,0.08846915825225701,0.0881886486182451
23,0.08061851019145472,0.08038169746166911
24,0.07202717835235999,0.07188884876268245
25,0.06550287831966382,0.06542189011272746
26,0.061303583210633956,0.06126660955709942
27,0.058934609761135535,0.058947108261424984
28,0.05777602902520925,0.057772782490484155
29,0.05392008158953238,0.05399758373518513
30,0.05226118753630597,0.052404329184822886
31,0.05061924025596675,0.05071082506117504
32,0.04922186230024579,0.04936833092563226
33,0.0476368188013929,0.04792241678165259
34,0.04686479347285305,0.04712432128972689
35,0.045558941888206646,0.04583147434856719
36,0.044740182233222674,0.04505516878126092
37,0.042877721372579294,0.04322907926415114
38,0.041588888812308884,0.042022737189763966
39,0.04086532029742427,0.04131985694119222
40,0.040108446857353014,0.04058231786315212
41,0.03919301540795638,0.0397078838315523
42,0.03801429394787056,0.038546815886956444
43,0.03679975837715844,0.03735281615900592
44,0.0359073870652514,0.03647337974445585
45,0.03478007270350743,0.035397858161610125
46,0.03414344412011302,0.03474457448308822
47,0.03361001771852512,0.03415238166300947
48,0.03300670967333887,0.03353969642098799
49,0.032579686530662,0.033143840321406125
50,0.03201118246223007,0.03260871867689483
51,0.03162062738631093,0.03215957710218872
52,0.030649360883710054,0.0312279360402378
53,0.03031551923111443,0.030931495103955344
54,0.02964355531954476,0.030224061994250016
55,0.029118347836373872,0.029698998566645984
56,0.028858893400073284,0.029438748606583465
57,0.028273877779291596,0.028842186770920805
58,0.02758794614041331,0.028179668853821654
59,0.027205260407558714,0.02784505924920803
60,0.026653657086909217,0.0273438070366115
