feature,mean_importance
srv_serror_rate,0.00018148676695659734
rerror_rate,0.00018149120271168765
diff_srv_rate,0.0002923317043220467
serror_rate,0.0007896109851310798
dst_host_srv_serror_rate,0.0008204479751886859
same_srv_rate,0.0012135666449669146
srv_diff_host_rate,0.0016380129258025769
srv_rerror_rate,0.0032256877918082536
dst_host_srv_rerror_rate,0.004285964640576879
dst_host_serror_rate,0.007407225749164137
dst_host_same_srv_rate,0.021599127588473085
dst_host_diff_srv_rate,0.022996980754873393
flag,0.03128840239294745
logged_in,0.03281040301310388
dst_host_rerror_rate,0.03955121295009183
count,0.04651573069141572
dst_host_srv_count,0.05803475216639618
dst_host_count,0.14383217954123023
service,0.2268435996701085
