feature,mean_importance
srv_rerror_rate,7.103626677527142e-05
rerror_rate,0.00010733326096569774
dst_host_srv_rerror_rate,0.00024081237812995326
serror_rate,0.00031875377377037017
srv_serror_rate,0.0003216056457579666
diff_srv_rate,0.0004141900178065925
srv_diff_host_rate,0.00041429394037155876
dst_host_same_srv_rate,0.00043539617355449446
same_srv_rate,0.0011525923911176188
flag,0.002705189213926428
dst_host_serror_rate,0.0029008934285858754
dst_host_diff_srv_rate,0.003190151233962849
logged_in,0.0033869602620606037
dst_host_srv_serror_rate,0.0035988865075722866
dst_host_rerror_rate,0.0036439760108259805
dst_host_srv_count,0.004207852798126926
count,0.030795778677140857
dst_host_count,0.04327719540441003
level,0.2107053553049391
service,0.3753354186196472
