feature,mean_importance
rerror_rate,0.00012661264721774458
srv_rerror_rate,0.000128880289692458
dst_host_srv_rerror_rate,0.0001395611015569325
serror_rate,0.0002235426364186598
same_srv_rate,0.0002722055230633555
dst_host_same_srv_rate,0.0003428109723880744
srv_serror_rate,0.00039804380201239383
diff_srv_rate,0.00044489488454710504
srv_diff_host_rate,0.000567363695423691
dst_host_srv_serror_rate,0.0009376254139801682
dst_host_diff_srv_rate,0.0037554869686077866
dst_host_rerror_rate,0.005084576251254572
dst_host_serror_rate,0.005280853150221076
dst_host_srv_count,0.0057869485916051625
logged_in,0.0069432079318624985
flag,0.009883658391600695
dst_host_count,0.027946753539856383
count,0.03115365234044204
level,0.20330331917314157
service,0.26297438679549173
