feature,shap_importance
flag,2.3999401646875147
dst_host_srv_count,1.343561826160593
count,1.2194791437757542
service,1.1818218061631949
same_srv_rate,0.9478938235705562
dst_host_srv_serror_rate,0.9441189953189228
dst_host_same_srv_rate,0.682962841918894
logged_in,0.647018460862688
dst_host_rerror_rate,0.4989595189346674
diff_srv_rate,0.3356485848302333
dst_host_serror_rate,0.316890690042913
dst_host_count,0.3091075848366449
dst_host_diff_srv_rate,0.2706743637275244
srv_diff_host_rate,0.21206659205434383
srv_rerror_rate,0.114920946519832
dst_host_srv_rerror_rate,0.0735688929149144
serror_rate,0.06487475412307873
rerror_rate,0.05148560786271986
srv_serror_rate,0.02348738974567549
