feature,mean_importance
diff_srv_rate,-8.054263843201006e-05
rerror_rate,-5.3471198532602064e-05
srv_rerror_rate,0.00011474515270936654
dst_host_srv_rerror_rate,0.00014402049540984007
srv_diff_host_rate,0.00029570904672536144
srv_serror_rate,0.0004425314320352685
same_srv_rate,0.0004556202097970776
logged_in,0.0010975935491147459
serror_rate,0.001294507186847703
dst_host_same_srv_rate,0.0025333173162312692
flag,0.002679049794505501
dst_host_diff_srv_rate,0.003269800086193616
dst_host_srv_serror_rate,0.0037230735837747104
dst_host_srv_count,0.006877341088411662
dst_host_serror_rate,0.007398388264447263
dst_host_rerror_rate,0.007754426962465495
count,0.029983540794918197
dst_host_count,0.04589265580536787
level,0.2692811899288031
service,0.2767565533108075
