feature,mean_importance
rerror_rate,1.2553926794484083e-05
dst_host_srv_rerror_rate,8.789906766185022e-05
srv_diff_host_rate,0.00015777613036180418
srv_serror_rate,0.00024877740376086984
srv_rerror_rate,0.0002528109997621651
diff_srv_rate,0.00032740214270567434
same_srv_rate,0.0006196654626093733
serror_rate,0.0017077582053285144
dst_host_same_srv_rate,0.002427069609019215
logged_in,0.0025631452594673896
flag,0.0028083736876744433
dst_host_diff_srv_rate,0.003076637385786586
dst_host_srv_serror_rate,0.004024849178798922
dst_host_serror_rate,0.005498595932432695
dst_host_rerror_rate,0.00632678207998974
dst_host_srv_count,0.007301118020915523
count,0.030651706858195182
dst_host_count,0.042298651405990643
service,0.25197388785434555
level,0.31517868417197736
