feature,shap_importance
count,2.0260481008339855
dst_host_srv_count,1.9043486594396297
service,1.8568690702269222
dst_host_srv_serror_rate,1.4235983348599541
logged_in,1.3183052098398929
dst_host_serror_rate,1.1552161428003467
same_srv_rate,1.0044950652591267
flag,0.9861168739171765
dst_host_rerror_rate,0.7862891664733284
srv_diff_host_rate,0.7689551228016721
dst_host_count,0.7178412104025702
dst_host_diff_srv_rate,0.6422957223703967
dst_host_same_srv_rate,0.600380892486081
diff_srv_rate,0.5974423981401691
srv_serror_rate,0.3720462018879855
srv_rerror_rate,0.14064625361487898
dst_host_srv_rerror_rate,0.1390927338946667
serror_rate,0.09097308683207837
rerror_rate,0.08888009477409771
