feature,shap_importance
flag,2.904433036023682
count,1.8173595899281971
dst_host_srv_count,1.5419394892397313
service,1.2530175490658315
same_srv_rate,1.049654679492981
dst_host_same_srv_rate,0.8122085010179203
logged_in,0.8099859804348916
dst_host_rerror_rate,0.5020831142463875
diff_srv_rate,0.46087502245554335
dst_host_srv_serror_rate,0.2838850427839254
dst_host_count,0.2755866717153621
dst_host_diff_srv_rate,0.22472489961876596
srv_diff_host_rate,0.2013617445955731
srv_serror_rate,0.16532087423030145
dst_host_serror_rate,0.14827410828292986
srv_rerror_rate,0.08956816882638277
serror_rate,0.06965894283761288
dst_host_srv_rerror_rate,0.058643492774970704
rerror_rate,0.010027910129273933
