feature,shap_importance
flag,3.00904369131318
count,1.7961630179835906
service,1.5452896782938066
dst_host_srv_count,1.4680606106331933
same_srv_rate,0.9997068713535517
logged_in,0.8975663594501212
dst_host_same_srv_rate,0.7514189900550998
diff_srv_rate,0.5537382410842561
dst_host_rerror_rate,0.5138975348853455
dst_host_srv_serror_rate,0.48153392401143835
dst_host_count,0.4593483718877831
dst_host_serror_rate,0.36173255434658097
srv_serror_rate,0.35246618916267747
srv_diff_host_rate,0.32903439097667975
dst_host_diff_srv_rate,0.29586611530361445
srv_rerror_rate,0.20854118598080237
dst_host_srv_rerror_rate,0.09268080021119288
serror_rate,0.06301406833115375
rerror_rate,0.04173818147228769
