feature,shap_importance
flag,2.7363517874845367
dst_host_srv_count,1.3973774582762648
service,1.1992742706505504
count,1.151930987824918
same_srv_rate,0.8204618684304738
dst_host_srv_serror_rate,0.7998918990148325
dst_host_same_srv_rate,0.7573349083464372
logged_in,0.5897670352199377
dst_host_rerror_rate,0.4341764176722603
dst_host_serror_rate,0.3619218437338167
diff_srv_rate,0.3322110330041275
dst_host_count,0.2642496685343008
dst_host_diff_srv_rate,0.18487301476858078
srv_diff_host_rate,0.17652686728322736
srv_rerror_rate,0.11050602742656343
dst_host_srv_rerror_rate,0.09171528304863671
srv_serror_rate,0.0848358110293997
serror_rate,0.04134947423552932
rerror_rate,0.027690907597145487
