feature,mean_importance
srv_rerror_rate,0.0003806904609628202
dst_host_srv_rerror_rate,0.000810934115032625
rerror_rate,0.001069052379984995
dst_host_rerror_rate,0.004241837795635825
srv_diff_host_rate,0.004365360348362978
serror_rate,0.009738015613174758
dst_host_count,0.010965236155891542
srv_serror_rate,0.01502139483887141
dst_host_diff_srv_rate,0.019210175720352655
diff_srv_rate,0.02494576562262139
dst_host_serror_rate,0.025362875023125047
same_srv_rate,0.032096745298387006
service,0.04252048888277648
dst_host_srv_count,0.057797844377983666
dst_host_same_srv_rate,0.06083309756825661
dst_host_srv_serror_rate,0.08711998771875856
logged_in,0.10547124139017774
flag,0.15064605252172916
count,0.15960209836840142
level,0.30998102202988354
